SecurityID,rUpDown,Date,winRate,tradeCount,winLim,winCount,perWin,lossLim,lossCount,perLoss,dayLim,OverCount,perOver,cDownLim,cDownCount,percDown
300390,rU20D17,20220321,1.092,33,0.05,17,51.5,-0.05,9,27.3,7,1,3.0,-1,6,18.2
300390,rU4D14,20220321,1.092,68,0.05,37,54.4,-0.05,27,39.7,7,0,0.0,-1,4,5.9
300390,rU4D14,20220321,1.092,68,0.05,37,54.4,-0.05,27,39.7,10,0,0.0,-1,4,5.9
300390,rU15D10,20220321,1.092,37,0.03,25,67.6,-0.05,8,21.6,5,1,2.7,-1,3,8.1
300390,rU15D9,20220321,1.092,37,0.03,25,67.6,-0.05,8,21.6,5,1,2.7,-1,3,8.1
300390,rU20D18,20220321,1.092,33,0.05,17,51.5,-0.05,9,27.3,7,1,3.0,-1,6,18.2
300390,rU17D2,20220321,1.092,34,0.03,19,55.9,-0.03,11,32.4,10,0,0.0,-1,3,8.8
300390,rU17D2,20220321,1.092,34,0.03,19,55.9,-0.03,11,32.4,5,0,0.0,-1,3,8.8
300390,rU17D2,20220321,1.092,34,0.03,19,55.9,-0.03,11,32.4,7,0,0.0,-1,3,8.8
300390,rU10D18,20220321,1.09,43,0.05,18,41.9,-0.03,20,46.5,3,4,9.3,-1,1,2.3
300390,rU20D15,20220321,1.09,32,0.05,14,43.8,-0.03,17,53.1,7,1,3.1,-1,0,0.0
300390,rU20D8,20220321,1.09,32,0.05,14,43.8,-0.03,17,53.1,7,1,3.1,-1,0,0.0
300390,rU10D8,20220321,1.09,49,0.05,20,40.8,-0.03,23,46.9,3,5,10.2,-1,1,2.0
300390,rU10D7,20220321,1.09,49,0.05,20,40.8,-0.03,23,46.9,3,5,10.2,-1,1,2.0
300390,rU16D16,20220321,1.09,35,0.05,18,51.4,-2.0,0,0.0,5,2,5.7,-1,14,40.0
300390,rU4D7,20220321,1.09,77,0.05,39,50.6,-0.05,24,31.2,10,0,0.0,-1,14,18.2
300390,rU10D20,20220321,1.09,43,0.05,18,41.9,-0.03,20,46.5,3,4,9.3,-1,1,2.3
300390,rU20D20,20220321,1.09,34,0.03,20,58.8,-2.0,0,0.0,3,5,14.7,-1,9,26.5
300390,rU4D7,20220321,1.09,77,0.05,39,50.6,-0.05,24,31.2,7,0,0.0,-1,14,18.2
300390,rU19D14,20220321,1.09,33,0.05,15,45.5,-2.0,0,0.0,3,12,36.4,-1,6,18.2
300390,rU13D3,20220321,1.09,40,0.03,26,65.0,-2.0,0,0.0,7,0,0.0,-1,14,35.0
300390,rU20D16,20220321,1.09,32,0.05,14,43.8,-0.03,17,53.1,7,1,3.1,-1,0,0.0
300390,rU4D7,20220321,1.09,77,0.05,39,50.6,-0.05,24,31.2,5,0,0.0,-1,14,18.2
300390,rU13D3,20220321,1.09,40,0.03,26,65.0,-2.0,0,0.0,10,0,0.0,-1,14,35.0
300390,rU10D6,20220321,1.09,49,0.05,20,40.8,-0.03,23,46.9,3,5,10.2,-1,1,2.0
300390,rU20D14,20220321,1.09,32,0.05,14,43.8,-0.03,17,53.1,7,1,3.1,-1,0,0.0
300390,rU20D7,20220321,1.09,32,0.05,14,43.8,-0.03,17,53.1,7,1,3.1,-1,0,0.0
300390,rU3D2,20220321,1.089,105,0.03,69,65.7,-0.05,30,28.6,5,5,4.8,-2,0,0.0
300390,rU18D20,20220321,1.089,33,0.05,17,51.5,-0.05,10,30.3,7,1,3.0,-1,5,15.2
300390,rU18D15,20220321,1.089,31,0.03,19,61.3,-2.0,0,0.0,3,7,22.6,-1,5,16.1
300390,rU16D2,20220321,1.089,35,0.03,21,60.0,-0.05,5,14.3,5,0,0.0,-1,9,25.7
300390,rU16D2,20220321,1.089,35,0.03,21,60.0,-0.05,5,14.3,3,0,0.0,-1,9,25.7
300390,rU16D2,20220321,1.089,35,0.03,21,60.0,-0.05,5,14.3,7,0,0.0,-1,9,25.7
300390,rU16D2,20220321,1.089,35,0.03,21,60.0,-0.05,5,14.3,10,0,0.0,-1,9,25.7
300390,rU15D3,20220321,1.089,36,0.03,24,66.7,-2.0,0,0.0,7,0,0.0,-1,12,33.3
300390,rU15D3,20220321,1.089,36,0.03,24,66.7,-2.0,0,0.0,10,0,0.0,-1,12,33.3
300390,rU16D17,20220321,1.089,34,0.05,19,55.9,-2.0,0,0.0,10,0,0.0,-1,14,41.2
300390,rU10D5,20220321,1.089,49,0.05,20,40.8,-0.03,23,46.9,3,5,10.2,-1,1,2.0
300390,rU16D18,20220321,1.089,34,0.05,19,55.9,-2.0,0,0.0,10,0,0.0,-1,14,41.2
300390,rU16D19,20220321,1.089,34,0.05,19,55.9,-2.0,0,0.0,10,0,0.0,-1,14,41.2
300390,rU15D8,20220321,1.089,34,0.05,20,58.8,-2.0,0,0.0,5,4,11.8,-1,9,26.5
300390,rU6D6,20220321,1.088,72,0.03,47,65.3,-2.0,0,0.0,10,0,0.0,-1,25,34.7
300390,rU6D6,20220321,1.088,72,0.03,47,65.3,-2.0,0,0.0,7,0,0.0,-1,25,34.7
300390,rU11D4,20220321,1.088,49,0.05,20,40.8,-0.03,23,46.9,3,5,10.2,-1,1,2.0
300390,rU17D2,20220321,1.088,34,0.05,14,41.2,-0.03,15,44.1,5,0,0.0,-1,4,11.8
300390,rU17D2,20220321,1.088,34,0.05,14,41.2,-0.03,15,44.1,7,0,0.0,-1,4,11.8
300390,rU17D2,20220321,1.088,34,0.05,14,41.2,-0.03,15,44.1,10,0,0.0,-1,4,11.8
300390,rU14D11,20220321,1.088,37,0.03,25,67.6,-0.05,8,21.6,7,0,0.0,-1,4,10.8
300390,rU11D10,20220321,1.088,49,0.05,20,40.8,-0.03,23,46.9,3,4,8.2,-1,2,4.1
300390,rU14D11,20220321,1.088,37,0.03,25,67.6,-0.05,8,21.6,10,0,0.0,-1,4,10.8
300390,rU13D18,20220321,1.087,40,0.05,22,55.0,-0.05,15,37.5,7,0,0.0,-1,3,7.5
300390,rU13D17,20220321,1.087,40,0.05,22,55.0,-0.05,15,37.5,10,0,0.0,-1,3,7.5
300390,rU11D11,20220321,1.087,51,0.05,27,52.9,-2.0,0,0.0,10,0,0.0,-1,23,45.1
300390,rU13D19,20220321,1.087,40,0.05,22,55.0,-0.05,15,37.5,10,0,0.0,-1,3,7.5
300390,rU13D17,20220321,1.087,40,0.05,22,55.0,-0.05,15,37.5,7,0,0.0,-1,3,7.5
300390,rU13D19,20220321,1.087,40,0.05,22,55.0,-0.05,15,37.5,7,0,0.0,-1,3,7.5
300390,rU13D18,20220321,1.087,40,0.05,22,55.0,-0.05,15,37.5,10,0,0.0,-1,3,7.5
300390,rU17D4,20220321,1.087,33,0.03,22,66.7,-2.0,0,0.0,5,2,6.1,-1,8,24.2
300390,rU11D8,20220321,1.087,47,0.05,27,57.4,-2.0,0,0.0,10,1,2.1,-1,18,38.3
300390,rU17D3,20220321,1.086,32,0.05,15,46.9,-0.05,8,25.0,3,3,9.4,-1,5,15.6
300390,rU15D15,20220321,1.086,37,0.05,15,40.5,-0.03,16,43.2,3,3,8.1,-1,2,5.4
300390,rU14D5,20220321,1.086,36,0.05,20,55.6,-2.0,0,0.0,5,2,5.6,-1,13,36.1
300390,rU14D5,20220321,1.086,36,0.03,26,72.2,-2.0,0,0.0,10,1,2.8,-1,9,25.0
300390,rU20D18,20220321,1.086,33,0.05,15,45.5,-0.03,18,54.5,10,0,0.0,-1,0,0.0
300390,rU18D4,20220321,1.086,32,0.03,22,68.8,-2.0,0,0.0,5,2,6.2,-1,8,25.0
300390,rU14D3,20220321,1.086,35,0.05,18,51.4,-2.0,0,0.0,10,0,0.0,-1,17,48.6
300390,rU20D10,20220321,1.086,33,0.05,14,42.4,-0.03,17,51.5,7,1,3.0,-1,1,3.0
300390,rU14D2,20220321,1.086,30,0.05,22,73.3,-2.0,0,0.0,10,7,23.3,-2,0,0.0
300390,rU19D11,20220321,1.086,32,0.05,15,46.9,-2.0,0,0.0,3,10,31.2,-1,7,21.9
300390,rU14D5,20220321,1.086,36,0.05,20,55.6,-2.0,0,0.0,10,1,2.8,-1,14,38.9
300390,rU3D5,20220321,1.086,113,0.03,68,60.2,-0.05,23,20.4,3,8,7.1,-1,13,11.5
300390,rU5D6,20220321,1.086,75,0.03,50,66.7,-2.0,0,0.0,5,3,4.0,-1,22,29.3
300390,rU20D17,20220321,1.086,33,0.05,15,45.5,-0.03,18,54.5,10,0,0.0,-1,0,0.0
300390,rU16D16,20220321,1.086,35,0.03,20,57.1,-0.03,12,34.3,3,1,2.9,-1,2,5.7
300390,rU13D5,20220321,1.085,41,0.03,29,70.7,-2.0,0,0.0,10,1,2.4,-1,11,26.8
300390,rU17D13,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-1,0,0.0
300390,rU14D6,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,10,0,0.0,-1,3,8.1
300390,rU17D2,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-2,0,0.0
300390,rU16D16,20220321,1.085,35,0.05,17,48.6,-0.05,8,22.9,10,0,0.0,-1,9,25.7
300390,rU14D7,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,10,0,0.0,-1,3,8.1
300390,rU14D7,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,5,0,0.0,-1,3,8.1
300390,rU14D7,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,7,0,0.0,-1,3,8.1
300390,rU14D6,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,7,0,0.0,-1,3,8.1
300390,rU16D16,20220321,1.085,35,0.05,17,48.6,-0.05,8,22.9,7,0,0.0,-1,9,25.7
300390,rU15D6,20220321,1.085,36,0.05,20,55.6,-2.0,0,0.0,5,3,8.3,-1,12,33.3
300390,rU14D8,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,5,1,2.7,-1,2,5.4
300390,rU6D7,20220321,1.085,70,0.05,37,52.9,-2.0,0,0.0,10,1,1.4,-1,32,45.7
300390,rU17D9,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-1,0,0.0
300390,rU14D6,20220321,1.085,37,0.03,25,67.6,-0.05,9,24.3,5,0,0.0,-1,3,8.1
300390,rU17D8,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-1,0,0.0
300390,rU17D14,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-1,0,0.0
300390,rU17D11,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-1,0,0.0
300390,rU17D12,20220321,1.085,31,0.05,13,41.9,-0.03,16,51.6,3,1,3.2,-1,0,0.0
300390,rU16D14,20220321,1.085,33,0.05,15,45.5,-0.05,9,27.3,3,5,15.2,-1,3,9.1
300390,rU14D14,20220321,1.084,37,0.03,25,67.6,-0.05,9,24.3,5,1,2.7,-1,2,5.4
300390,rU20D20,20220321,1.084,34,0.03,20,58.8,-0.03,13,38.2,5,0,0.0,-1,1,2.9
300390,rU17D17,20220321,1.084,34,0.03,21,61.8,-2.0,0,0.0,3,4,11.8,-1,8,23.5
300390,rU20D20,20220321,1.084,34,0.03,20,58.8,-0.03,13,38.2,7,0,0.0,-1,1,2.9
300390,rU14D5,20220321,1.084,36,0.03,26,72.2,-2.0,0,0.0,5,2,5.6,-1,8,22.2
300390,rU17D19,20220321,1.084,34,0.03,21,61.8,-2.0,0,0.0,3,4,11.8,-1,8,23.5
300390,rU16D15,20220321,1.084,34,0.03,23,67.6,-0.05,8,23.5,7,0,0.0,-1,3,8.8
300390,rU20D20,20220321,1.084,34,0.03,20,58.8,-0.03,13,38.2,10,0,0.0,-1,1,2.9
300390,rU16D16,20220321,1.084,35,0.03,20,57.1,-0.03,13,37.1,5,0,0.0,-1,2,5.7
300390,rU16D16,20220321,1.084,35,0.03,20,57.1,-0.03,13,37.1,7,0,0.0,-1,2,5.7
300390,rU14D13,20220321,1.084,37,0.03,25,67.6,-0.05,9,24.3,5,1,2.7,-1,2,5.4
300390,rU6D8,20220321,1.084,70,0.03,45,64.3,-2.0,0,0.0,5,4,5.7,-1,21,30.0
300390,rU16D15,20220321,1.084,34,0.03,23,67.6,-0.05,8,23.5,10,0,0.0,-1,3,8.8
300390,rU16D16,20220321,1.084,35,0.03,20,57.1,-0.03,13,37.1,10,0,0.0,-1,2,5.7
300390,rU14D15,20220321,1.084,37,0.03,25,67.6,-0.05,8,21.6,5,2,5.4,-1,2,5.4
300390,rU6D20,20220321,1.084,66,0.03,47,71.2,-2.0,0,0.0,5,9,13.6,-1,10,15.2
300390,rU20D19,20220321,1.084,34,0.03,20,58.8,-0.03,13,38.2,10,0,0.0,-1,1,2.9
300390,rU20D19,20220321,1.084,34,0.03,20,58.8,-0.03,13,38.2,5,0,0.0,-1,1,2.9
300390,rU20D19,20220321,1.084,34,0.03,20,58.8,-0.03,13,38.2,7,0,0.0,-1,1,2.9
300390,rU17D18,20220321,1.084,34,0.03,21,61.8,-2.0,0,0.0,3,4,11.8,-1,8,23.5
300390,rU19D13,20220321,1.083,33,0.03,24,72.7,-2.0,0,0.0,10,1,3.0,-1,8,24.2
300390,rU19D12,20220321,1.083,33,0.03,24,72.7,-2.0,0,0.0,10,1,3.0,-1,8,24.2
300390,rU20D17,20220321,1.083,33,0.05,14,42.4,-0.03,16,48.5,3,3,9.1,-1,0,0.0
300390,rU15D17,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,10,0,0.0,-1,3,8.1
300390,rU20D4,20220321,1.083,33,0.05,14,42.4,-0.03,16,48.5,3,3,9.1,-1,0,0.0
300390,rU15D18,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,10,0,0.0,-1,3,8.1
300390,rU15D18,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,7,0,0.0,-1,3,8.1
300390,rU20D10,20220321,1.083,33,0.05,14,42.4,-0.03,16,48.5,3,2,6.1,-1,1,3.0
300390,rU15D3,20220321,1.083,35,0.05,18,51.4,-2.0,0,0.0,5,3,8.6,-1,14,40.0
300390,rU16D8,20220321,1.083,34,0.03,26,76.5,-2.0,0,0.0,7,3,8.8,-1,5,14.7
300390,rU15D16,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,7,0,0.0,-1,3,8.1
300390,rU15D16,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,10,0,0.0,-1,3,8.1
300390,rU15D19,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,7,0,0.0,-1,3,8.1
300390,rU20D18,20220321,1.083,33,0.05,14,42.4,-0.03,16,48.5,3,3,9.1,-1,0,0.0
300390,rU15D19,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,10,0,0.0,-1,3,8.1
300390,rU20D3,20220321,1.083,33,0.05,14,42.4,-0.03,16,48.5,3,1,3.0,-1,2,6.1
300390,rU20D5,20220321,1.083,33,0.05,14,42.4,-0.03,16,48.5,3,3,9.1,-1,0,0.0
300390,rU16D9,20220321,1.083,34,0.03,26,76.5,-2.0,0,0.0,7,3,8.8,-1,5,14.7
300390,rU20D4,20220321,1.083,33,0.05,17,51.5,-2.0,0,0.0,7,0,0.0,-1,16,48.5
300390,rU15D17,20220321,1.083,37,0.03,25,67.6,-0.05,9,24.3,7,0,0.0,-1,3,8.1
300390,rU20D4,20220321,1.083,33,0.05,17,51.5,-2.0,0,0.0,10,0,0.0,-1,16,48.5
300390,rU20D20,20220321,1.082,34,0.05,17,50.0,-0.05,8,23.5,7,1,2.9,-1,8,23.5
300390,rU19D10,20220321,1.082,33,0.05,20,60.6,-2.0,0,0.0,10,2,6.1,-1,11,33.3
300390,rU15D2,20220321,1.082,36,0.03,24,66.7,-2.0,0,0.0,3,12,33.3,-2,0,0.0
300390,rU6D15,20220321,1.082,64,0.03,46,71.9,-2.0,0,0.0,7,5,7.8,-1,13,20.3
300390,rU3D10,20220321,1.082,98,0.03,69,70.4,-2.0,0,0.0,7,7,7.1,-1,21,21.4
300390,rU17D3,20220321,1.082,32,0.05,16,50.0,-2.0,0,0.0,5,4,12.5,-1,11,34.4
300390,rU15D6,20220321,1.081,36,0.05,20,55.6,-2.0,0,0.0,10,1,2.8,-1,14,38.9
300390,rU16D4,20220321,1.081,33,0.03,21,63.6,-2.0,0,0.0,3,8,24.2,-1,4,12.1
300390,rU17D6,20220321,1.081,32,0.03,24,75.0,-2.0,0,0.0,7,2,6.2,-1,5,15.6
300390,rU10D12,20220321,1.081,46,0.03,32,69.6,-2.0,0,0.0,7,4,8.7,-1,10,21.7
300390,rU17D7,20220321,1.081,32,0.03,24,75.0,-2.0,0,0.0,7,1,3.1,-1,6,18.8
300390,rU18D2,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-2,0,0.0
300390,rU12D12,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,5,1,2.5,-1,2,5.0
300390,rU12D6,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,5,0,0.0,-1,3,7.5
300390,rU18D7,20220321,1.08,31,0.03,24,77.4,-2.0,0,0.0,7,1,3.2,-1,6,19.4
300390,rU18D11,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-1,0,0.0
300390,rU12D8,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,5,1,2.5,-1,2,5.0
300390,rU18D6,20220321,1.08,31,0.03,24,77.4,-2.0,0,0.0,7,2,6.5,-1,5,16.1
300390,rU12D7,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,5,0,0.0,-1,3,7.5
300390,rU18D8,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-1,0,0.0
300390,rU12D6,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,7,0,0.0,-1,3,7.5
300390,rU12D6,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,10,0,0.0,-1,3,7.5
300390,rU11D12,20220321,1.08,46,0.05,20,43.5,-2.0,0,0.0,3,17,37.0,-1,9,19.6
300390,rU18D14,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-1,0,0.0
300390,rU20D3,20220321,1.08,33,0.05,16,48.5,-2.0,0,0.0,5,2,6.1,-1,15,45.5
300390,rU12D7,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,10,0,0.0,-1,3,7.5
300390,rU18D13,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-1,0,0.0
300390,rU18D9,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-1,0,0.0
300390,rU12D7,20220321,1.08,40,0.03,27,67.5,-0.05,10,25.0,7,0,0.0,-1,3,7.5
300390,rU11D13,20220321,1.08,46,0.05,20,43.5,-2.0,0,0.0,3,17,37.0,-1,9,19.6
300390,rU15D7,20220321,1.08,35,0.05,21,60.0,-2.0,0,0.0,7,1,2.9,-1,12,34.3
300390,rU18D12,20220321,1.08,30,0.05,13,43.3,-0.03,16,53.3,7,1,3.3,-1,0,0.0
300390,rU4D2,20220321,1.079,60,0.05,26,43.3,-0.03,33,55.0,5,1,1.7,-2,0,0.0
300390,rU15D14,20220321,1.079,34,0.05,18,52.9,-0.05,12,35.3,10,0,0.0,-1,4,11.8
300390,rU15D14,20220321,1.079,34,0.05,18,52.9,-0.05,12,35.3,7,0,0.0,-1,4,11.8
300390,rU15D5,20220321,1.078,37,0.03,26,70.3,-2.0,0,0.0,5,3,8.1,-1,8,21.6
300390,rU4D14,20220321,1.078,76,0.03,54,71.1,-2.0,0,0.0,5,10,13.2,-1,12,15.8
300390,rU13D2,20220321,1.078,36,0.05,24,66.7,-2.0,0,0.0,7,11,30.6,-2,0,0.0
300390,rU20D2,20220321,1.078,34,0.05,14,41.2,-0.03,15,44.1,5,0,0.0,-1,5,14.7
300390,rU18D2,20220321,1.078,33,0.03,18,54.5,-0.03,11,33.3,3,1,3.0,-1,3,9.1
300390,rU20D2,20220321,1.078,34,0.05,14,41.2,-0.03,15,44.1,7,0,0.0,-1,5,14.7
300390,rU20D2,20220321,1.078,34,0.05,14,41.2,-0.03,15,44.1,10,0,0.0,-1,5,14.7
300390,rU15D7,20220321,1.078,37,0.03,27,73.0,-2.0,0,0.0,10,1,2.7,-1,9,24.3
300390,rU4D15,20220321,1.078,76,0.03,54,71.1,-2.0,0,0.0,5,11,14.5,-1,11,14.5
300390,rU16D20,20220321,1.077,34,0.05,19,55.9,-2.0,0,0.0,7,1,2.9,-1,13,38.2
300390,rU18D10,20220321,1.077,31,0.05,14,45.2,-0.03,17,54.8,10,0,0.0,-1,0,0.0
300390,rU16D11,20220321,1.077,33,0.05,15,45.5,-0.05,8,24.2,3,6,18.2,-1,3,9.1
300390,rU19D16,20220321,1.077,34,0.05,18,52.9,-2.0,0,0.0,5,5,14.7,-1,11,32.4
300390,rU19D15,20220321,1.077,34,0.05,18,52.9,-2.0,0,0.0,5,6,17.6,-1,10,29.4
300390,rU18D7,20220321,1.077,31,0.05,14,45.2,-0.03,17,54.8,10,0,0.0,-1,0,0.0
300390,rU16D10,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU11D8,20220321,1.076,47,0.05,19,40.4,-0.03,22,46.8,3,5,10.6,-1,1,2.1
300390,rU11D5,20220321,1.076,47,0.05,19,40.4,-0.03,22,46.8,3,5,10.6,-1,1,2.1
300390,rU19D7,20220321,1.076,33,0.05,19,57.6,-2.0,0,0.0,5,5,15.2,-1,9,27.3
300390,rU20D3,20220321,1.076,33,0.03,21,63.6,-2.0,0,0.0,7,0,0.0,-1,12,36.4
300390,rU15D3,20220321,1.076,34,0.05,17,50.0,-2.0,0,0.0,7,1,2.9,-1,16,47.1
300390,rU16D4,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,5,14.3,-1,0,0.0
300390,rU16D2,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,5,14.3,-2,0,0.0
300390,rU18D14,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-1,0,0.0
300390,rU11D6,20220321,1.076,47,0.05,19,40.4,-0.03,22,46.8,3,5,10.6,-1,1,2.1
300390,rU18D9,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-1,0,0.0
300390,rU16D9,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,5,1,2.9,-1,2,5.9
300390,rU12D20,20220321,1.076,39,0.05,21,53.8,-0.05,14,35.9,5,2,5.1,-1,2,5.1
300390,rU16D9,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU15D5,20220321,1.076,37,0.03,26,70.3,-2.0,0,0.0,10,1,2.7,-1,10,27.0
300390,rU20D3,20220321,1.076,33,0.03,21,63.6,-2.0,0,0.0,10,0,0.0,-1,12,36.4
300390,rU16D19,20220321,1.076,35,0.03,23,65.7,-0.05,7,20.0,5,1,2.9,-1,4,11.4
300390,rU18D8,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-1,0,0.0
300390,rU18D13,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-1,0,0.0
300390,rU16D18,20220321,1.076,35,0.03,23,65.7,-0.05,7,20.0,5,1,2.9,-1,4,11.4
300390,rU11D7,20220321,1.076,47,0.05,19,40.4,-0.03,22,46.8,3,5,10.6,-1,1,2.1
300390,rU19D15,20220321,1.076,34,0.03,24,70.6,-2.0,0,0.0,7,3,8.8,-1,7,20.6
300390,rU18D12,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-1,0,0.0
300390,rU16D17,20220321,1.076,35,0.03,23,65.7,-0.05,7,20.0,5,1,2.9,-1,4,11.4
300390,rU16D7,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,5,0,0.0,-1,3,8.8
300390,rU18D3,20220321,1.076,31,0.05,15,48.4,-0.05,8,25.8,3,3,9.7,-1,5,16.1
300390,rU16D7,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,10,0,0.0,-1,3,8.8
300390,rU16D7,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU16D12,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,5,1,2.9,-1,2,5.9
300390,rU16D7,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,7,0,0.0,-1,3,8.8
300390,rU16D12,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU16D10,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,5,1,2.9,-1,2,5.9
300390,rU16D8,20220321,1.076,34,0.03,23,67.6,-0.05,8,23.5,5,1,2.9,-1,2,5.9
300390,rU16D13,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU18D11,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-1,0,0.0
300390,rU16D15,20220321,1.076,34,0.05,17,50.0,-0.05,9,26.5,7,0,0.0,-1,7,20.6
300390,rU16D15,20220321,1.076,34,0.05,17,50.0,-0.05,9,26.5,10,0,0.0,-1,7,20.6
300390,rU9D17,20220321,1.076,44,0.05,26,59.1,-2.0,0,0.0,10,5,11.4,-1,13,29.5
300390,rU15D2,20220321,1.076,30,0.05,17,56.7,-0.05,13,43.3,7,0,0.0,-2,0,0.0
300390,rU16D8,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU15D2,20220321,1.076,30,0.05,17,56.7,-0.05,13,43.3,10,0,0.0,-2,0,0.0
300390,rU16D14,20220321,1.076,35,0.03,22,62.9,-0.05,8,22.9,3,4,11.4,-1,1,2.9
300390,rU18D2,20220321,1.076,30,0.05,13,43.3,-0.03,16,53.3,3,1,3.3,-2,0,0.0
300390,rU15D7,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,7,0,0.0,-1,1,2.7
300390,rU15D7,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,10,0,0.0,-1,1,2.7
300390,rU15D6,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,7,0,0.0,-1,1,2.7
300390,rU15D6,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,10,0,0.0,-1,1,2.7
300390,rU15D7,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,5,0,0.0,-1,1,2.7
300390,rU12D5,20220321,1.075,40,0.03,30,75.0,-2.0,0,0.0,7,1,2.5,-1,9,22.5
300390,rU18D2,20220321,1.075,33,0.05,15,45.5,-0.05,5,15.2,10,0,0.0,-1,13,39.4
300390,rU15D6,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,5,0,0.0,-1,1,2.7
300390,rU15D11,20220321,1.075,37,0.03,25,67.6,-0.05,8,21.6,7,0,0.0,-1,4,10.8
300390,rU15D11,20220321,1.075,37,0.03,25,67.6,-0.05,8,21.6,10,0,0.0,-1,4,10.8
300390,rU18D2,20220321,1.075,33,0.05,15,45.5,-0.05,5,15.2,7,0,0.0,-1,13,39.4
300390,rU18D2,20220321,1.075,33,0.05,15,45.5,-0.05,5,15.2,5,0,0.0,-1,13,39.4
300390,rU16D20,20220321,1.075,34,0.05,15,44.1,-2.0,0,0.0,3,9,26.5,-1,9,26.5
300390,rU15D5,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,10,0,0.0,-1,1,2.7
300390,rU15D5,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,7,0,0.0,-1,1,2.7
300390,rU15D5,20220321,1.075,37,0.05,16,43.2,-0.03,19,51.4,5,0,0.0,-1,1,2.7
