tradeDate,openTime,closeTime,closeSec,open,close,high,low,vol,amt,pct,amount,indicator,index,value,value_mean,signal,value_std
20221030,010500,010959,1667063399,20861.7,20857.5,20884.3,20853.1,897.784,897.7720474155075,-0.00019653334355940189,18735335.5259,2.189122997593644e-07,877,2.75002619509501e-05,,0,
20221030,011000,011459,1667063699,20857.6,20869.0,20870.9,20857.5,514.524,514.527873208654,0.0005513604219105073,10735212.4522,1.0715851377927523e-06,878,2.7579303152502014e-05,,0,
20221030,011500,011959,1667063999,20868.9,20863.3,20888.0,20863.3,670.324,670.2857849072963,-0.00027313239733584016,13992651.4457,4.07486483356671e-07,879,2.7601964986671796e-05,,0,
20221030,012000,012459,1667064299,20863.3,20847.0,20863.4,20830.1,906.786,906.7855822418362,-0.000781276212296178,18903532.3366,8.615887014487343e-07,880,2.7552975239868245e-05,,0,
20221030,012500,012959,1667064599,20846.9,20852.5,20853.5,20844.7,356.616,356.61324186175904,0.0002638269295343054,7435065.1409,7.398124874919193e-07,881,2.7917942245338798e-05,,0,
20221030,013000,013459,1667064899,20852.5,20877.1,20880.0,20840.0,939.332,939.2075100239693,0.0011797146625103228,19591868.6591,1.2560745627770964e-06,882,2.733334584668353e-05,,0,
20221030,013500,013959,1667065199,20877.1,20892.3,20908.8,20869.3,1565.512,1565.7784988690246,0.0007280704695575846,32707625.3518,4.649894414078851e-07,883,2.7291751786032255e-05,,0,
20221030,014000,014459,1667065499,20892.3,20901.2,20909.6,20883.3,1030.533,1030.8419578493,0.00042599426583000977,21540937.4301,4.132488618515142e-07,884,2.8025482746343392e-05,,0,
20221030,014500,014959,1667065799,20901.1,20918.0,20930.0,20874.6,1658.79,1659.1066543921006,0.0008037816010564303,34679145.0221,4.844665042651747e-07,885,2.7995665807726347e-05,,0,
20221030,015000,015459,1667066099,20918.0,20837.8,20974.9,20836.0,7967.909,7971.21875846729,-0.003834018548618423,166641915.1942,4.809827285878715e-07,886,2.7645514528060048e-05,,0,
20221030,015500,015959,1667066399,20837.9,20800.1,20851.5,20766.8,6353.833,6352.628595065151,-0.0018092121049246845,132192801.329,2.847973996669846e-07,887,2.6907103124603246e-05,,0,
20221030,020000,020459,1667066699,20800.1,20824.7,20824.7,20743.2,4928.316,4926.55902440104,0.0011826866216990695,102393356.4352,2.400634227340568e-07,888,2.6564524198241328e-05,,0,
20221030,020500,020959,1667066999,20824.7,20813.3,20844.0,20793.0,2736.615,2737.6292224271683,-0.0005474268536882487,56993333.9671,1.999638406850811e-07,889,2.6702966203994975e-05,,0,
20221030,021000,021459,1667067299,20813.2,20830.4,20843.7,20813.2,955.486,955.5353993023964,0.0008215900409835886,19902321.2876,8.598216681280497e-07,890,2.664649617790319e-05,,0,
20221030,021500,021959,1667067599,20830.4,20830.1,20862.7,20825.7,1374.261,1374.3540189501155,-1.4402027805671125e-05,28647310.0418,1.047912517960474e-08,891,2.759310387282829e-05,,0,
20221030,022000,022459,1667067899,20830.0,20790.6,20830.1,20782.7,1409.722,1409.3853360023838,-0.001896294304876145,29324235.055,1.3454761139028464e-06,892,2.8221160957528016e-05,,0,
20221030,022500,022959,1667068199,20790.7,20819.6,20821.1,20789.3,1163.297,1163.353848432123,0.001394861139168757,24203809.4874,1.1989998924649121e-06,893,2.871895671563704e-05,,0,
20221030,023000,023459,1667068499,20819.6,20788.5,20824.2,20776.1,1358.463,1358.0746510578049,-0.0014937847028760887,28248156.4532,1.0999282710361901e-06,894,2.8434908910229448e-05,,0,
20221030,023500,023959,1667068799,20788.4,20802.3,20810.4,20771.3,1059.296,1059.0522215301444,0.0006638285590589987,22018595.88,6.268138110317951e-07,895,2.8990089287826595e-05,,0,
20221030,024000,024459,1667069099,20802.3,20832.6,20859.0,20802.2,1317.475,1317.6867650667768,0.001456569706234312,27448205.9284,1.1053990560195821e-06,896,2.8589279061254072e-05,,0,
20221030,024500,024959,1667069399,20832.5,20840.4,20846.4,20825.4,591.126,591.077484154752,0.00037441317934394647,12315631.3521,6.334417895808734e-07,897,2.8573716922089286e-05,,0,
20221030,025000,025459,1667069699,20840.4,20832.9,20848.6,20828.6,705.888,705.9620326893362,-0.0003598779294063936,14711260.4144,5.097695240570544e-07,898,2.8551191316352715e-05,,0,
20221030,025500,025959,1667069999,20832.9,20841.8,20843.7,20810.1,699.684,699.6392982008844,0.00042720888594471873,14571317.6997,6.106130502435787e-07,899,2.952779458621793e-05,,0,
20221030,030000,030459,1667070299,20841.8,20818.0,20847.2,20817.9,636.951,636.9572869043875,-0.0011419359172432086,13269444.5273,1.7927982624910649e-06,900,2.8738605110770198e-05,,0,
20221030,030500,030959,1667070599,20818.0,20818.3,20827.3,20805.2,536.876,536.863450198763,1.441060620610557e-05,11175483.7952,2.68422188189014e-08,901,2.8737424221269688e-05,,0,
20221030,031000,031459,1667070899,20818.3,20817.1,20824.1,20808.9,350.209,350.1994188360195,-5.7641594174429045e-05,7289926.2022,1.6459648724151556e-07,902,2.9627526601652657e-05,,0,
20221030,031500,031959,1667071199,20817.0,20813.1,20834.8,20802.1,631.511,631.4523588787831,-0.00019214972306424993,13145859.3607,3.0429805251726996e-07,903,2.9645834433035853e-05,,0,
20221030,032000,032459,1667071499,20813.2,20834.9,20837.7,20805.0,701.375,701.4521945935303,0.001047417251634819,14605181.6519,1.4932125948251752e-06,904,2.8916707606235585e-05,,0,
20221030,032500,032959,1667071799,20835.0,20837.7,20844.8,20818.7,443.722,443.7538199815186,0.00013438989387992706,9244168.6394,3.02847858043282e-07,905,2.9036288543112456e-05,,0,
20221030,033000,033459,1667072099,20837.6,20811.7,20837.6,20810.0,543.274,543.1747190090185,-0.0012477384740158248,11310961.7137,2.297121773804624e-06,906,2.8333494967870125e-05,,0,
20221030,033500,033959,1667072399,20811.7,20793.3,20811.8,20780.8,1384.673,1384.6773957675164,-0.0008841180682020999,28796166.5256,6.385011201197806e-07,907,2.8311298617503877e-05,,0,
20221030,034000,034459,1667072699,20793.3,20800.4,20800.4,20782.4,634.132,634.1445076906798,0.0003414561421228868,13184752.1172,5.384516273212615e-07,908,2.8364217430169523e-05,,0,
20221030,034500,034959,1667072999,20800.3,20783.1,20813.2,20783.0,662.222,662.3013351604234,-0.000831714774715997,13774609.3988,1.2557951049797265e-06,909,2.833350252779363e-05,,0,
20221030,035000,035459,1667073299,20783.0,20825.1,20827.9,20780.4,892.216,892.5407391986694,0.0020208727283226313,18568551.4194,2.2641798178725018e-06,910,2.8091649152005654e-05,,0,
20221030,035500,035959,1667073599,20825.1,20827.1,20832.0,20817.5,615.863,615.9278087179919,9.603795419943495e-05,12826542.6346,1.5592404311039445e-07,911,2.8161270164398553e-05,,0,
20221030,040000,040459,1667073899,20827.1,20822.2,20837.8,20820.7,476.651,476.6542729574997,-0.00023527039290149876,9928351.015,4.935870844956768e-07,912,2.7837893026545922e-05,,0,
20221030,040500,040959,1667074199,20822.3,20825.0,20826.3,20813.4,550.166,550.1599591063336,0.00013447186176285264,11454247.8246,2.4442320735461273e-07,913,2.7875265738434187e-05,,0,
20221030,041000,041459,1667074499,20825.0,20831.6,20840.5,20823.5,595.197,595.2726658266129,0.0003169267707081591,12400720.1745,5.324060533975055e-07,914,2.7308721743954864e-05,,0,
20221030,041500,041959,1667074799,20831.5,20822.0,20842.3,20811.7,661.696,661.8359948624382,-0.0004608383417499251,13784058.265,6.963029290144756e-07,915,2.8209339865445676e-05,,0,
20221030,042000,042459,1667075099,20821.9,20835.3,20865.5,20821.9,1526.795,1527.2463193051137,0.0006387474786282432,31833464.1057,4.182347474367257e-07,916,2.865336766159438e-05,,0,
20221030,042500,042959,1667075399,20835.3,20839.5,20844.1,20835.0,309.435,309.4267334899266,0.00020158097075628767,6448313.8839,6.514659172551752e-07,917,2.9119191603288052e-05,,0,
20221030,043000,043459,1667075699,20839.6,20849.4,20853.1,20833.7,396.572,396.5311358847405,0.00047505938242298207,8265057.0777,1.1980380339188984e-06,918,2.8644764459096308e-05,,0,
20221030,043500,043959,1667075999,20849.4,20823.8,20858.9,20818.6,695.945,695.9080831527803,-0.0012278530797050768,14501854.5678,1.764389736849073e-06,919,2.9053799341380695e-05,,0,
20221030,044000,044459,1667076299,20823.8,20837.4,20845.9,20823.8,287.972,287.96966160543514,0.0006530988580375485,5999804.7041,2.2679432770678436e-06,920,2.8559707024253477e-05,,0,
20221030,044500,044959,1667076599,20837.4,20860.0,20865.5,20837.4,628.754,628.8096726510626,0.0010845882883661062,13111593.4488,1.7248276156336468e-06,921,2.8413829318694217e-05,,0,
20221030,045000,045459,1667076899,20859.9,20851.1,20860.0,20844.0,456.595,456.5887201515442,-0.0004266538830297595,9520787.9926,9.344380712868921e-07,922,2.6524169287602632e-05,,0,
20221030,045500,045959,1667077199,20851.1,20840.2,20851.1,20836.0,468.219,468.18664093208696,-0.0005227541952221859,9758671.6596,1.1165508571142984e-06,923,2.6684276310397872e-05,,0,
20221030,050000,050459,1667077499,20840.3,20846.3,20853.2,20840.0,327.714,327.70880340199363,0.00029270352491805873,6831614.341,8.931817573390158e-07,924,2.6859959641775964e-05,,0,
20221030,050500,050959,1667077799,20846.3,20869.4,20872.7,20839.8,561.756,561.7558436439916,0.0011081103121417524,11716120.314,1.972583507015565e-06,925,2.6813759933123494e-05,,0,
20221030,051000,051459,1667078099,20869.4,20882.9,20886.6,20869.4,1197.607,1197.7010791359326,0.0006468801211343411,25005603.1302,5.401014764059704e-07,926,2.6838025001873892e-05,,0,
20221030,051500,051959,1667078399,20882.8,20888.2,20890.9,20873.0,661.445,661.4879465567152,0.0002537961681567946,13813158.2256,3.8367466781200743e-07,927,2.6952146595999844e-05,,0,
20221030,052000,052459,1667078699,20888.1,20870.7,20889.5,20857.2,974.553,974.5150877841842,-0.0008377935868097985,20341394.5076,8.59703043402583e-07,928,2.6991634683869957e-05,,0,
20221030,052500,052959,1667078999,20870.7,20862.2,20880.9,20862.1,426.941,426.9714408787102,-0.00040726952138647743,8911534.4283,9.538565871017365e-07,929,2.7054622413957277e-05,,0,
20221030,053000,053459,1667079299,20862.2,20862.2,20867.7,20858.0,298.488,298.4839636770624,0.0,6227226.1616,0.0,930,2.7093679664909107e-05,,0,
20221030,053500,053959,1667079599,20862.2,20870.9,20877.9,20862.2,204.48,204.47593189283202,0.0004170221740755764,4267422.9224,2.0394682651166107e-06,931,2.54900647799533e-05,,0,
20221030,054000,054459,1667079899,20871.0,20875.4,20883.2,20870.1,376.791,376.82459131613547,0.00021561120986635096,7866835.1043,5.72179244229485e-07,932,2.5542692414524257e-05,,0,
20221030,054500,054959,1667080199,20875.4,20872.9,20875.5,20870.4,207.556,207.553748593275,-0.00011975818427434337,4332259.0167,5.769984164873989e-07,933,2.6806363788105533e-05,,0,
20221030,055000,055459,1667080499,20872.8,20829.6,20872.9,20826.7,873.546,873.3714666855317,-0.002074460185216398,18209620.4061,2.3752323774544986e-06,934,2.6579927569797007e-05,,0,
20221030,055500,055959,1667080799,20829.7,20835.0,20848.1,20829.6,317.275,317.317475887585,0.00025924645696506765,6612531.2824,8.169939466457562e-07,935,2.6842527967236565e-05,,0,
20221030,060000,060459,1667081099,20835.1,20833.4,20850.8,20823.3,599.936,599.9499195039606,-7.679385649139725e-05,12501186.4702,1.280004446952681e-07,936,2.6942445615972542e-05,,0,
20221030,060500,060959,1667081399,20833.3,20785.2,20833.4,20774.7,3441.676,3441.4113954157956,-0.0023135925965037663,71595294.7408,6.722801579565976e-07,937,2.6160383397785616e-05,,0,
20221030,061000,061459,1667081699,20785.2,20777.7,20799.7,20750.5,1920.533,1920.340955875062,-0.00036083367011141565,39895275.3924,1.879008355300066e-07,938,2.5608442767727196e-05,,0,
20221030,061500,061959,1667081999,20777.7,20781.2,20785.3,20755.3,1023.71,1023.7407234223868,0.00016844982842179057,21263401.9477,1.6454344793343693e-07,939,2.6161175253611993e-05,,0,
20221030,062000,062459,1667082299,20781.2,20757.8,20795.7,20725.0,1994.539,1994.0419421975064,-0.0011260177468096488,41397008.6347,5.646911045254828e-07,940,2.740352804346781e-05,,0,
20221030,062500,062959,1667082599,20757.8,20757.6,20771.3,20743.1,783.459,783.4505406316846,-9.634932411017871e-06,16262239.562,1.229807360047179e-08,941,2.839835790312178e-05,,0,
20221030,063000,063459,1667082899,20757.7,20770.6,20773.0,20750.0,467.279,467.318934258122,0.0006262766408446918,9702242.0536,1.3401482262620459e-06,942,2.9027132194065954e-05,,0,
20221030,063500,063959,1667083199,20770.6,20776.1,20776.1,20759.3,441.122,441.1261521208416,0.0002647973578038254,9161175.5894,6.002758089284335e-07,943,2.9324747005594316e-05,,0,
20221030,064000,064459,1667083499,20776.1,20757.2,20776.1,20749.4,459.081,459.0792080914137,-0.0009096991254372577,9531746.8278,1.9815733524923977e-06,944,2.9240500536672966e-05,,0,
20221030,064500,064959,1667083799,20757.3,20725.3,20767.4,20700.0,2551.35,2550.1563524407125,-0.0015368161409053949,52874176.7646,6.026360459955851e-07,945,2.913677392386084e-05,,0,
20221030,065000,065459,1667084099,20725.3,20706.0,20725.6,20696.0,1963.761,1963.3637563976285,-0.0009312289810038399,40662834.086,4.7430282746609056e-07,946,2.824646361050733e-05,,0,
20221030,065500,065959,1667084399,20705.9,20747.7,20757.3,20705.9,964.201,964.2598525439427,0.002013909011880699,19990649.559,2.0885542486991828e-06,947,2.9350497531432108e-05,,0,
20221030,070000,070459,1667084699,20747.7,20733.7,20749.6,20732.5,818.81,818.7838819876525,-0.0006747735893617435,16982437.4355,8.241168447572338e-07,948,2.9607368129560238e-05,,0,
20221030,070500,070959,1667084999,20733.7,20728.1,20740.0,20718.0,512.491,512.464847122389,-0.0002700916864815106,10622883.816,5.270443192311418e-07,949,2.9963885412867255e-05,,0,
20221030,071000,071459,1667085299,20728.0,20754.6,20758.0,20722.8,733.159,733.1856085803552,0.0012784577457654045,15206562.7962,1.7437027279365768e-06,950,2.846811248580333e-05,,0,
20221030,071500,071959,1667085599,20754.6,20765.6,20770.0,20751.7,996.229,996.303906550069,0.0005300029872896683,20684115.9583,5.319691951474177e-07,951,2.869090743823568e-05,,0,
20221030,072000,072459,1667085899,20765.6,20770.3,20771.8,20756.8,536.507,536.5148088931484,0.0002263358631582335,11140354.4463,4.218632168330516e-07,952,2.876344908140162e-05,,0,
20221030,072500,072959,1667086199,20770.3,20759.1,20770.6,20757.2,311.059,311.07603772412693,-0.0005392314988228453,6459151.7397,1.7334395242010075e-06,953,2.5767610429621177e-05,,0,
20221030,073000,073459,1667086499,20759.1,20780.2,20789.0,20757.9,923.92,924.1749634461296,0.0010164217138508569,19198302.3944,1.099815245005936e-06,954,2.4539314977845645e-05,,0,
20221030,073500,073959,1667086799,20780.2,20785.8,20785.8,20772.4,393.666,393.66398398871945,0.00026948730041098656,8179983.2897,6.845617363327522e-07,955,2.4920017853401786e-05,,0,
20221030,074000,074459,1667087099,20785.8,20790.5,20798.4,20777.7,705.608,705.6565379677265,0.00022611590605126075,14669223.3941,3.204333749992156e-07,956,2.5097524735767574e-05,,0,
20221030,074500,074959,1667087399,20790.6,20793.4,20797.1,20790.5,303.191,303.18314899152637,0.0001394867848296677,6304329.7635,4.600743322761853e-07,957,2.5254228623519915e-05,,0,
20221030,075000,075459,1667087699,20793.4,20800.7,20804.4,20793.3,774.615,774.6349800541857,0.00035107293660474603,16111516.7549,4.532107968842157e-07,958,2.5395972788017257e-05,,0,
20221030,075500,075959,1667087999,20800.6,20796.7,20800.7,20791.8,378.716,378.71994846667064,-0.00019230122063196298,7875954.7283,5.077662832669256e-07,959,2.5443722010890708e-05,,0,
20221030,080000,080459,1667088299,20796.7,20793.3,20815.0,20787.4,1411.636,1411.743198180874,-0.0001634874763785099,29365952.614,1.1580539335282401e-07,960,2.5613179483210294e-05,,0,
20221030,080500,080959,1667088599,20793.3,20805.8,20828.0,20771.2,1458.591,1458.918803741418,0.0006011551797935333,30344927.5503,4.120552687729175e-07,961,2.6044475989784907e-05,,0,
20221030,081000,081459,1667088899,20805.8,20795.1,20811.7,20778.0,769.985,769.8840002789153,-0.0005142796720145615,16009622.3032,6.679963109094968e-07,962,2.612930246719699e-05,,0,
20221030,081500,081959,1667089199,20795.2,20782.0,20798.4,20778.0,700.213,700.1725639256887,-0.0006299560954262651,14555327.2934,8.997154814154131e-07,963,2.620692141024434e-05,,0,
20221030,082000,082459,1667089499,20782.0,20752.8,20782.0,20751.9,1030.774,1030.8082781872156,-0.0014050620729477714,21406743.9727,1.3630682860043773e-06,964,2.693690803296385e-05,,0,
20221030,082500,082959,1667089799,20752.8,20734.1,20752.8,20728.1,1224.972,1224.824255105362,-0.0009010832273236291,25403406.2218,7.3568368977647e-07,965,2.696959296873971e-05,,0,
20221030,083000,083459,1667090099,20734.1,20718.7,20734.1,20715.2,936.86,936.7417368061703,-0.0007427378087304648,19413644.6357,7.928949672540868e-07,966,2.706208524671122e-05,,0,
20221030,083500,083959,1667090399,20718.7,20716.0,20726.6,20708.0,644.794,644.7547766649129,-0.00013031705657207127,13357578.1346,2.0211879196328723e-07,967,2.706300983923514e-05,,0,
20221030,084000,084459,1667090699,20716.1,20720.1,20727.5,20716.0,593.681,593.7069518308058,0.00019791465533880448,12302647.0291,3.3335411473370465e-07,968,2.7056204023011413e-05,,0,
20221030,084500,084959,1667090999,20720.0,20712.1,20728.9,20711.3,708.212,708.211574601474,-0.0003860985226905589,14674214.6469,5.451739798348042e-07,969,2.7113720849956308e-05,,0,
20221030,085000,085459,1667091299,20712.1,20708.4,20714.3,20699.3,950.251,950.1909057411092,-0.0001786395392063822,19675413.047,1.8800384020414386e-07,970,2.645033923152941e-05,,0,
20221030,085500,085959,1667091599,20708.3,20703.2,20708.4,20696.0,770.602,770.4723777907662,-0.00025110583145004917,15950473.2595,3.25911529976018e-07,971,2.6459105936298164e-05,,0,
20221030,090000,090459,1667091899,20703.2,20725.9,20728.0,20694.6,997.469,997.4819862442241,0.0010964488581475251,20659148.6617,1.0992167009210228e-06,972,2.709335058215005e-05,,0,
20221030,090500,090959,1667092199,20725.9,20722.7,20732.5,20718.0,597.052,597.0060721052822,-0.00015439619027401985,12373100.0959,2.586174538050461e-07,973,2.712480814434589e-05,,0,
20221030,091000,091459,1667092499,20722.7,20732.2,20733.0,20710.5,461.101,461.08646718061937,0.00045843447041171714,9554518.5013,9.942483743122668e-07,974,2.7149418895308384e-05,,0,
20221030,091500,091959,1667092799,20732.2,20737.3,20750.0,20732.1,679.853,679.8833846213186,0.0002459941540211563,14101495.2746,3.618181582098379e-07,975,2.7167334707906278e-05,,0,
20221030,092000,092459,1667093099,20737.2,20741.0,20742.0,20728.7,336.441,336.4130225388045,0.00017842245615384833,6975641.7669,5.303672693980439e-07,976,2.7532474095897255e-05,,0,
20221030,092500,092959,1667093399,20741.0,20739.4,20744.4,20735.9,353.08,353.0757871857243,-7.714189286911477e-05,7322844.7876,2.184853667933245e-07,977,2.7790269369785625e-05,,0,
20221030,093000,093459,1667093699,20739.4,20739.9,20744.1,20727.8,308.444,308.44320768038125,2.410870131241971e-05,6395862.9323,7.816252947739385e-08,978,2.7891842098841885e-05,,0,
20221030,093500,093959,1667093999,20740.0,20744.2,20744.5,20727.0,260.406,260.40723463583424,0.00020732983283422435,5399739.3156,7.961753947587676e-07,979,2.8033605461806184e-05,,0,
20221030,094000,094459,1667094299,20744.2,20753.9,20754.8,20740.3,346.664,346.69060895864817,0.00046760058233141777,7192980.7439,1.3487546828451625e-06,980,2.7345845004902757e-05,,0,
20221030,094500,094959,1667094599,20753.9,20733.1,20754.1,20730.9,234.537,234.5449184620947,-0.0010022212692555321,4865047.9712,4.273046185895105e-06,981,2.6641269165190138e-05,,0,
20221030,095000,095459,1667094899,20733.2,20764.5,20764.5,20733.1,358.548,358.5699952816548,0.0015144864974365735,7439897.1181,4.223684405737721e-06,982,2.6192844206380602e-05,,0,
20221030,095500,095959,1667095199,20764.4,20768.2,20772.3,20756.1,340.676,340.658538238892,0.00017818873558250736,7073502.0197,5.230713913812129e-07,983,2.6491055895390642e-05,,0,
20221030,100000,100459,1667095499,20768.3,20771.2,20789.0,20764.1,1108.988,1109.0065978230266,0.00014445161352449887,23041331.03,1.3025315972696334e-07,984,2.6972002791067187e-05,,0,
20221030,100500,100959,1667095799,20771.2,20768.1,20771.3,20763.2,336.663,336.687853283415,-0.00014924510861202833,6992080.8211,4.432744073080585e-07,985,2.7326885724819232e-05,,0,
20221030,101000,101459,1667096099,20768.0,20751.8,20769.7,20750.5,425.253,425.25956874003504,-0.0007848575459478146,8828431.173,1.845596439542093e-06,986,2.6917909150113706e-05,,0,
20221030,101500,101959,1667096399,20751.8,20750.0,20760.0,20747.5,648.828,648.7788131831596,-8.673946356452245e-05,13464593.2941,1.336965107398392e-07,987,2.8233501498696766e-05,,0,
20221030,102000,102459,1667096699,20749.9,20745.5,20750.0,20745.4,158.71,158.71352565826572,-0.00021686746987947814,3292940.6163,1.366408243910016e-06,988,2.729543769974784e-05,,0,
20221030,102500,102959,1667096999,20745.4,20740.0,20745.5,20733.9,512.64,512.5874741775435,-0.00026511773637660774,10630910.4382,5.172146213716874e-07,989,2.7458848752583817e-05,,0,
20221030,103000,103459,1667097299,20740.0,20740.5,20744.2,20733.9,343.541,343.54030743452563,2.410800385721501e-05,7124699.6129,7.01751827529283e-08,990,2.796970916790597e-05,,0,
20221030,103500,103959,1667097599,20740.4,20766.7,20766.8,20740.4,274.424,274.5046359089508,0.0012632289481930847,5696959.4118,4.601849232929091e-06,991,2.7811751052649314e-05,,0,
20221030,104000,104459,1667097899,20766.8,20775.6,20777.0,20766.7,460.887,460.90571615431463,0.00042857074065683065,9573864.4001,9.298447071403689e-07,992,2.7921929321370484e-05,,0,
20221030,104500,104959,1667098199,20775.7,20767.8,20785.5,20764.4,699.265,699.3083514713633,-0.0003754404204932005,14528096.0364,5.368739265064744e-07,993,2.672878466540731e-05,,0,
20221030,105000,105459,1667098499,20767.8,20760.0,20767.9,20747.9,364.532,364.50088787883163,-0.0003755814289428949,7566272.9805,1.0303992155644536e-06,994,2.6781541245541973e-05,,0,
20221030,105500,105959,1667098799,20759.9,20745.3,20766.5,20738.3,469.051,469.0234012066074,-0.0007080924855491499,9733361.2312,1.509716751291118e-06,995,2.68786558386512e-05,,0,
20221030,110000,110459,1667099099,20745.2,20762.4,20763.5,20745.2,336.952,337.001719056487,0.0008242830906277643,6994251.6279,2.4459314122655882e-06,996,2.6852757061832775e-05,,0,
20221030,110500,110959,1667099399,20762.4,20771.4,20773.0,20762.3,290.942,290.9279513425929,0.00043347589874009884,6041889.8687,1.4899768026401952e-06,997,2.5911759654219388e-05,,0,
20221030,111000,111459,1667099699,20771.4,20760.4,20777.0,20758.0,379.319,379.3665973371855,-0.0005295743185341761,7878495.8102,1.3959434548305375e-06,998,2.5632846830793535e-05,,0,
20221030,111500,111959,1667099999,20760.4,20776.8,20776.8,20758.0,279.411,279.4165785895201,0.0007899655112617587,5802755.8542,2.8271962789375715e-06,999,2.4909068031888643e-05,,0,
20221030,112000,112459,1667100299,20776.8,20790.1,20790.6,20770.3,693.238,693.22976739676,0.000640137075969216,14405626.5199,9.234125625809181e-07,1000,2.513658804083747e-05,,0,
20221030,112500,112959,1667100599,20790.2,20793.7,20795.6,20779.4,617.174,617.2143037739027,0.00017315934026296276,12830342.3397,2.805497850652442e-07,1001,2.5496500128322495e-05,,0,
20221030,113000,113459,1667100899,20793.8,20775.5,20793.8,20772.8,373.092,373.08790386993405,-0.000875265104334555,7753997.8325,2.34600236366733e-06,1002,2.5776377457392824e-05,,0,
20221030,113500,113959,1667101199,20775.5,20770.0,20776.0,20762.8,399.881,399.89158568374626,-0.000264734904093733,8305508.2997,6.620166904514421e-07,1003,2.6759077822850207e-05,,0,
20221030,114000,114459,1667101499,20769.9,20757.2,20773.5,20748.3,698.877,698.8086747636181,-0.0006162734713528462,14507897.0159,8.81891558603375e-07,1004,2.7223112443864302e-05,,0,
20221030,114500,114959,1667101799,20757.1,20767.0,20774.7,20754.4,391.486,391.5209881552935,0.00047212533482343666,8129757.1346,1.2058749060884883e-06,1005,2.741227375152808e-05,,0,
20221030,115000,115459,1667102099,20767.1,20763.1,20770.1,20759.9,232.533,232.54101155309414,-0.0001877979486686332,4828714.1049,8.075906585869258e-07,1006,2.7566532056530378e-05,,0,
20221030,115500,115959,1667102399,20763.1,20767.7,20767.7,20752.4,327.108,327.1147662120274,0.00022154687883801927,6790918.9023,6.772756895187613e-07,1007,2.8152529786834642e-05,,0,
20221030,120000,120459,1667102699,20767.7,20768.8,20771.0,20766.4,321.045,321.04116226340597,5.296686681721674e-05,6667607.5867,1.6498465942432266e-07,1008,2.930039791115554e-05,,0,
20221030,120500,120959,1667102999,20768.7,20770.4,20777.0,20766.4,299.041,299.02693483441413,7.703863487540374e-05,6211297.7823,2.5763108904575375e-07,1009,2.9865031110317704e-05,,0,
20221030,121000,121459,1667103299,20770.4,20757.6,20770.4,20757.6,361.64,361.6109135956463,-0.0006162616030506163,7508489.0099,1.704211847266647e-06,1010,2.8161194416239777e-05,,0,
20221030,121500,121959,1667103599,20757.7,20750.0,20757.7,20746.4,382.591,382.59211837384737,-0.0003661309592630779,7939570.7701,9.56974651802198e-07,1011,2.8600447703192607e-05,,0,
20221030,122000,122459,1667103899,20749.9,20737.6,20750.0,20731.5,703.957,703.9348980051349,-0.0005975903614457989,14600137.7358,8.489284494053309e-07,1012,2.8767781942024268e-05,,0,
20221030,122500,122959,1667104199,20737.7,20765.6,20765.6,20737.6,416.829,416.8502617147594,0.0013502044595323781,8650309.891,3.239063480440587e-06,1013,2.908032177129371e-05,,0,
20221030,123000,123459,1667104499,20765.6,20768.8,20768.8,20763.0,211.797,211.79298299134638,0.0001541010132142251,4398071.9055,7.276020717859264e-07,1014,2.928659287940719e-05,,0,
20221030,123500,123959,1667104799,20768.8,20770.9,20772.8,20760.5,353.953,353.947419877544,0.00010111320827399517,7350302.187,2.8567296325815155e-07,1015,2.9627845812942186e-05,,0,
20221030,124000,124459,1667105099,20770.9,20747.0,20771.1,20746.9,311.082,311.09730566982995,-0.001150648262713716,6458068.9684,3.6986764004150785e-06,1016,2.7555711746578852e-05,,0,
20221030,124500,124959,1667105399,20746.9,20742.1,20750.4,20738.8,418.504,418.4876814255276,-0.00023617872463499445,8681359.5561,5.643624295713562e-07,1017,2.784504088032133e-05,,0,
20221030,125000,125459,1667105699,20742.1,20747.5,20747.5,20735.0,341.766,341.7374066895679,0.0002603400812839496,7088060.9865,7.618132407741973e-07,1018,2.7971659372241693e-05,,0,
20221030,125500,125959,1667105999,20747.5,20735.1,20751.8,20735.0,368.133,368.0917158228641,-0.0005976623689601945,7635473.698,1.6236778587209667e-06,1019,2.7176272845810763e-05,,0,
20221030,130000,130459,1667106299,20735.1,20751.2,20751.2,20735.0,268.663,268.6780838495693,0.0007764611697074209,5573216.3611,2.889931171841151e-06,1020,2.761705848943473e-05,,0,
20221030,130500,130959,1667106599,20751.1,20754.4,20761.9,20751.1,389.304,389.33320159468116,0.00015420794941989335,8081194.5989,3.9608219588842803e-07,1021,2.7736705308268224e-05,,0,
20221030,131000,131459,1667106899,20754.5,20748.2,20758.2,20745.8,196.06,196.07652723592906,-0.0002987318351771462,4068980.0932,1.5235471547172862e-06,1022,2.7438422120054562e-05,,0,
20221030,131500,131959,1667107199,20748.1,20763.5,20763.5,20744.9,397.917,397.89194569773827,0.0007374133659787674,8257929.0194,1.8533005604967666e-06,1023,2.772131022454234e-05,,0,
20221030,132000,132459,1667107499,20763.5,20768.8,20775.4,20763.4,744.932,744.9876397344169,0.0002552556168275988,15472946.2847,3.426306736023106e-07,1024,2.7760231964887946e-05,,0,
